time, height, speed, acceleration, user_data
4.079998, 0.000000, 0.000000, 0.000000, 0.000000
4.089999, 0.000000, 0.000000, 0.000000, 0.000000
4.099999, 0.000000, 0.000000, 0.000000, 0.000000
4.109999, 0.000000, 0.000000, 0.000000, 0.000000
4.119999, 0.000000, 0.000000, 0.000000, 0.000000
4.130000, 0.000000, 0.000000, 0.000000, 0.000000
4.140000, 0.000000, 0.000000, 0.000000, 0.000000
4.150000, 0.000000, 0.000000, 0.000000, 0.000000
4.160000, 0.000000, 0.000000, 0.000000, 0.000000
4.170001, 0.000000, 0.000000, 0.000000, 0.000000
4.180001, 0.000000, 0.000000, 0.000000, 0.000000
4.190001, 0.000000, 0.000000, 0.000000, 0.000000
4.200001, 0.000000, 0.000000, 0.000000, 0.000000
4.210001, 0.000000, 0.000000, 0.000000, 0.000000
4.220002, 0.000000, 0.000000, 0.000000, 0.000000
4.230002, 0.000000, 0.000000, 0.000000, 0.000000
4.240002, 0.000000, 0.000000, 0.000000, 0.000000
4.250002, 0.000000, 0.000000, 0.000000, 0.000000
4.260003, 0.000000, 0.000000, 0.000000, 0.000000
4.270003, 0.000000, 0.000000, 0.000000, 0.000000
4.280003, 0.000000, 0.000000, 0.000000, 0.000000
4.290003, 0.000000, 0.000000, 0.000000, 0.000000
4.300004, 0.000000, 0.000000, 0.000000, 0.000000
4.310004, 0.000000, 0.000000, 0.000000, 0.000000
4.320004, 0.000000, 0.000000, 0.000000, 0.000000
4.330004, 0.000000, 0.000000, 0.000000, 0.000000
4.340004, 0.000000, 0.000000, 0.000000, 0.000000
4.350005, 0.000000, 0.000000, 0.000000, 0.000000
4.360005, 0.000000, 0.000000, 0.000000, 0.000000
4.370005, 0.000000, 0.000000, 0.000000, 0.000000
4.380005, 0.000000, 0.000000, 0.000000, 0.000000
4.390006, 0.000000, 0.000000, 0.000000, 0.000000
4.400006, 0.000000, 0.000000, 0.000000, 0.000000
4.410006, 0.000000, 0.000000, 0.000000, 0.000000
4.420006, 0.000000, 0.000000, 0.000000, 0.000000
4.430007, 0.000000, 0.000000, 0.000000, 0.000000
4.440007, 0.000000, 0.000000, 0.000000, 0.000000
4.450007, 0.000000, 0.000000, 0.000000, 0.000000
4.460007, 0.000000, 0.000000, 0.000000, 0.000000
4.470007, 0.000000, 0.000000, 0.000000, 0.000000
4.480008, 0.000000, 0.000000, 0.000000, 0.000000
4.490008, 0.000000, 0.000000, 0.000000, 0.000000
4.500008, 0.000000, 0.000000, 0.000000, 0.000000
4.510008, 0.000000, 0.000000, 0.000000, 0.000000
4.520009, 0.000000, 0.000000, 0.000000, 0.000000
4.530009, 0.000000, 0.000000, 0.000000, 0.000000
4.540009, 0.000000, 0.000000, 0.000000, 0.000000
4.550009, 0.000000, 0.000000, 0.000000, 0.000000
4.560009, 0.000000, 0.000000, 0.000000, 0.000000
4.570010, 0.000000, 0.000000, 0.000000, 0.000000
4.580010, 0.000000, 0.000000, 0.000000, 0.000000
4.590010, 0.000000, 0.000000, 0.000000, 0.000000
4.600010, 0.000000, 0.000000, 0.000000, 0.000000
4.610011, 0.000000, 0.000000, 0.000000, 0.000000
4.620011, 0.000000, 0.000000, 0.000000, 0.000000
4.630011, 0.000000, 0.000000, 0.000000, 0.000000
4.640011, 0.000000, 0.000000, 0.000000, 0.000000
4.650012, 0.000000, 0.000000, 0.000000, 0.000000
4.660012, 0.000000, 0.000000, 0.000000, 0.000000
4.670012, 0.000000, 0.000000, 0.000000, 0.000000
4.680012, 0.000000, 0.000000, 0.000000, 0.000000
4.690012, 0.000000, 0.000000, 0.000000, 0.000000
4.700013, 0.000000, 0.000000, 0.000000, 0.000000
4.710013, 0.000000, 0.000000, 0.000000, 0.000000
4.720013, 0.000000, 0.000000, 0.000000, 0.000000
4.730013, 0.000000, 0.000000, 0.000000, 0.000000
4.740014, 0.000000, 0.000000, 0.000000, 0.000000
4.750014, 0.000000, 0.000000, 0.000000, 0.000000
4.760014, 0.000000, 0.000000, 0.000000, 0.000000
4.770014, 0.000000, 0.000000, 0.000000, 0.000000
4.780015, 0.000000, 0.000000, 0.000000, 0.000000
4.790015, 0.000000, 0.000000, 0.000000, 0.000000
4.800015, 0.000000, 0.000000, 0.000000, 0.000000
